Australian Bureau of Statistics,,
,,
"2016 Census - Counting Employed Persons, Place of Work (POW)",,
SA2 (POW),,
Counting: Persons Aged 15 Years and Over Place of Work,,
,,
Filters:,,
Default Summation,Persons Aged 15 Years and Over Place of Work,
,,
Counting,SA2 (POW),Count
Persons Aged 15 Years and Over Place of Work,Gladstone Hinterland,4397
Persons Aged 15 Years and Over Place of Work,Kin Kora - Sun Valley,772
Persons Aged 15 Years and Over Place of Work,South Trees,417
Persons Aged 15 Years and Over Place of Work,Telina - Toolooa,910
Persons Aged 15 Years and Over Place of Work,West Gladstone,2991
Persons Aged 15 Years and Over Place of Work,Broadbeach Waters,4545
Persons Aged 15 Years and Over Place of Work,Burleigh Heads,10740
Persons Aged 15 Years and Over Place of Work,Burleigh Waters,4061
Persons Aged 15 Years and Over Place of Work,Mermaid Beach - Broadbeach,9330
Persons Aged 15 Years and Over Place of Work,Mermaid Waters,2272
Persons Aged 15 Years and Over Place of Work,Miami,2292
Persons Aged 15 Years and Over Place of Work,Coolangatta,3501
Persons Aged 15 Years and Over Place of Work,Currumbin - Tugun,6059
Persons Aged 15 Years and Over Place of Work,Currumbin Waters,2972
Persons Aged 15 Years and Over Place of Work,Elanora,2398
Persons Aged 15 Years and Over Place of Work,Palm Beach,3105
Persons Aged 15 Years and Over Place of Work,Arundel,4821
Persons Aged 15 Years and Over Place of Work,Biggera Waters,3902
Persons Aged 15 Years and Over Place of Work,Coombabah,1148
Persons Aged 15 Years and Over Place of Work,Labrador,3685
Persons Aged 15 Years and Over Place of Work,Paradise Point - Hollywell,1655
Persons Aged 15 Years and Over Place of Work,Runaway Bay,3233
Persons Aged 15 Years and Over Place of Work,Guanaba - Springbrook,759
Persons Aged 15 Years and Over Place of Work,Tamborine - Canungra,3734
Persons Aged 15 Years and Over Place of Work,Currumbin Valley - Tallebudgera,1467
Persons Aged 15 Years and Over Place of Work,Mudgeeraba - Bonogin,3786
Persons Aged 15 Years and Over Place of Work,Reedy Creek - Andrews,1304
Persons Aged 15 Years and Over Place of Work,Carrara,3999
Persons Aged 15 Years and Over Place of Work,Highland Park,1375
Persons Aged 15 Years and Over Place of Work,Nerang - Mount Nathan,9534
Persons Aged 15 Years and Over Place of Work,Pacific Pines - Gaven,2472
Persons Aged 15 Years and Over Place of Work,Worongary - Tallai,1240
Persons Aged 15 Years and Over Place of Work,Coomera,4520
Persons Aged 15 Years and Over Place of Work,Helensvale,7637
Persons Aged 15 Years and Over Place of Work,Hope Island,3755
Persons Aged 15 Years and Over Place of Work,Jacobs Well - Alberton,1204
Persons Aged 15 Years and Over Place of Work,Ormeau - Yatala,18438
Persons Aged 15 Years and Over Place of Work,Oxenford - Maudsland,4651
Persons Aged 15 Years and Over Place of Work,Pimpama,1626
Persons Aged 15 Years and Over Place of Work,Upper Coomera - Willow Vale,5395
Persons Aged 15 Years and Over Place of Work,Clear Island Waters,610
Persons Aged 15 Years and Over Place of Work,Merrimac,1505
Persons Aged 15 Years and Over Place of Work,Robina,15301
Persons Aged 15 Years and Over Place of Work,Varsity Lakes,6269
Persons Aged 15 Years and Over Place of Work,Ashmore,5188
Persons Aged 15 Years and Over Place of Work,Molendinar,6642
Persons Aged 15 Years and Over Place of Work,Parkwood,1305
Persons Aged 15 Years and Over Place of Work,Southport - North,24158
Persons Aged 15 Years and Over Place of Work,Southport - South,5785
Persons Aged 15 Years and Over Place of Work,Benowa,4171
Persons Aged 15 Years and Over Place of Work,Bundall,6822
Persons Aged 15 Years and Over Place of Work,Main Beach,2907
Persons Aged 15 Years and Over Place of Work,Surfers Paradise,11961
Persons Aged 15 Years and Over Place of Work,Darra - Sumner,8743
Persons Aged 15 Years and Over Place of Work,Durack,973
Persons Aged 15 Years and Over Place of Work,Forest Lake - Doolandella,3666
Persons Aged 15 Years and Over Place of Work,Inala - Richlands,6518
Persons Aged 15 Years and Over Place of Work,Oxley (Qld),3213
Persons Aged 15 Years and Over Place of Work,Wacol,10175
Persons Aged 15 Years and Over Place of Work,Boonah,3477
Persons Aged 15 Years and Over Place of Work,Esk,1306
Persons Aged 15 Years and Over Place of Work,Lake Manchester - England Creek,5
Persons Aged 15 Years and Over Place of Work,Lockyer Valley - East,4000
Persons Aged 15 Years and Over Place of Work,Lowood,2755
Persons Aged 15 Years and Over Place of Work,Rosewood,6964
Persons Aged 15 Years and Over Place of Work,Brassall,1475
Persons Aged 15 Years and Over Place of Work,Bundamba,3248
Persons Aged 15 Years and Over Place of Work,Churchill - Yamanto,2534
Persons Aged 15 Years and Over Place of Work,Ipswich - Central,11947
Persons Aged 15 Years and Over Place of Work,Ipswich - East,3846
Persons Aged 15 Years and Over Place of Work,Ipswich - North,623
Persons Aged 15 Years and Over Place of Work,Karalee - Barellan Point,699
Persons Aged 15 Years and Over Place of Work,Karana Downs,737
Persons Aged 15 Years and Over Place of Work,Leichhardt - One Mile,1809
Persons Aged 15 Years and Over Place of Work,North Ipswich - Tivoli,2857
Persons Aged 15 Years and Over Place of Work,Raceview,2157
Persons Aged 15 Years and Over Place of Work,Ripley,703
Persons Aged 15 Years and Over Place of Work,Riverview,2503
Persons Aged 15 Years and Over Place of Work,Bellbird Park - Brookwater,2009
Persons Aged 15 Years and Over Place of Work,Camira - Gailes,764
Persons Aged 15 Years and Over Place of Work,Carole Park,5078
Persons Aged 15 Years and Over Place of Work,Collingwood Park - Redbank,2817
Persons Aged 15 Years and Over Place of Work,Goodna,2270
Persons Aged 15 Years and Over Place of Work,New Chum,133
Persons Aged 15 Years and Over Place of Work,Redbank Plains,1775
Persons Aged 15 Years and Over Place of Work,Springfield,1762
Persons Aged 15 Years and Over Place of Work,Springfield Lakes,4366
Persons Aged 15 Years and Over Place of Work,Beaudesert,5151
Persons Aged 15 Years and Over Place of Work,Beenleigh,6461
Persons Aged 15 Years and Over Place of Work,Eagleby,1228
Persons Aged 15 Years and Over Place of Work,Edens Landing - Holmview,982
Persons Aged 15 Years and Over Place of Work,Mount Warren Park,945
Persons Aged 15 Years and Over Place of Work,Wolffdene - Bahrs Scrub,677
Persons Aged 15 Years and Over Place of Work,Boronia Heights - Park Ridge,2367
Persons Aged 15 Years and Over Place of Work,Browns Plains,5570
Persons Aged 15 Years and Over Place of Work,Chambers Flat - Logan Reserve,568
Persons Aged 15 Years and Over Place of Work,Crestmead,4755
Persons Aged 15 Years and Over Place of Work,Greenbank Military Camp,9
Persons Aged 15 Years and Over Place of Work,Hillcrest,2201
Persons Aged 15 Years and Over Place of Work,Marsden,1614
Persons Aged 15 Years and Over Place of Work,Munruben - Park Ridge South,408
Persons Aged 15 Years and Over Place of Work,Regents Park - Heritage Park,1167
Persons Aged 15 Years and Over Place of Work,Greenbank,1665
Persons Aged 15 Years and Over Place of Work,Jimboomba,3707
Persons Aged 15 Years and Over Place of Work,Logan Village,1463
Persons Aged 15 Years and Over Place of Work,Bethania - Waterford,1972
Persons Aged 15 Years and Over Place of Work,Cornubia - Carbrook,1801
Persons Aged 15 Years and Over Place of Work,Loganholme - Tanah Merah,6525
Persons Aged 15 Years and Over Place of Work,Loganlea,7104
Persons Aged 15 Years and Over Place of Work,Shailer Park,4225
Persons Aged 15 Years and Over Place of Work,Waterford West,1259
Persons Aged 15 Years and Over Place of Work,Daisy Hill,2317
Persons Aged 15 Years and Over Place of Work,Kingston (Qld.),2381
Persons Aged 15 Years and Over Place of Work,Logan Central,4650
Persons Aged 15 Years and Over Place of Work,Rochedale South - Priestdale,1500
Persons Aged 15 Years and Over Place of Work,Slacks Creek,5575
Persons Aged 15 Years and Over Place of Work,Springwood,5440
Persons Aged 15 Years and Over Place of Work,Underwood,6162
Persons Aged 15 Years and Over Place of Work,Woodridge,2402
Persons Aged 15 Years and Over Place of Work,Bowen,2859
Persons Aged 15 Years and Over Place of Work,Broadsound - Nebo,9680
Persons Aged 15 Years and Over Place of Work,Clermont,2713
Persons Aged 15 Years and Over Place of Work,Collinsville,2958
Persons Aged 15 Years and Over Place of Work,Moranbah,7640
Persons Aged 15 Years and Over Place of Work,Andergrove - Beaconsfield,2000
Persons Aged 15 Years and Over Place of Work,East Mackay,592
Persons Aged 15 Years and Over Place of Work,Eimeo - Rural View,1525
Persons Aged 15 Years and Over Place of Work,Eungella Hinterland,6
Persons Aged 15 Years and Over Place of Work,Mackay,10956
Persons Aged 15 Years and Over Place of Work,Mackay Harbour,454
Persons Aged 15 Years and Over Place of Work,Mount Pleasant - Glenella,3473
Persons Aged 15 Years and Over Place of Work,North Mackay,2870
Persons Aged 15 Years and Over Place of Work,Ooralea - Bakers Creek,9030
Persons Aged 15 Years and Over Place of Work,Pioneer Valley,1674
Persons Aged 15 Years and Over Place of Work,Sarina,4066
Persons Aged 15 Years and Over Place of Work,Seaforth - Calen,1364
Persons Aged 15 Years and Over Place of Work,Shoal Point - Bucasia,386
Persons Aged 15 Years and Over Place of Work,Slade Point,909
Persons Aged 15 Years and Over Place of Work,South Mackay,1159
Persons Aged 15 Years and Over Place of Work,Walkerston - Eton,1648
Persons Aged 15 Years and Over Place of Work,West Mackay,3591
Persons Aged 15 Years and Over Place of Work,Airlie - Whitsundays,6387
Persons Aged 15 Years and Over Place of Work,Cape Conway,0
Persons Aged 15 Years and Over Place of Work,Proserpine,2899
Persons Aged 15 Years and Over Place of Work,Beachmere - Sandstone Point,1738
Persons Aged 15 Years and Over Place of Work,Bribie Island,3600
Persons Aged 15 Years and Over Place of Work,Burpengary - East,614
Persons Aged 15 Years and Over Place of Work,Caboolture,12915
Persons Aged 15 Years and Over Place of Work,Caboolture - South,6594
Persons Aged 15 Years and Over Place of Work,Elimbah,866
Persons Aged 15 Years and Over Place of Work,Morayfield - East,991
Persons Aged 15 Years and Over Place of Work,Wamuran,1416
Persons Aged 15 Years and Over Place of Work,Kilcoy,2032
Persons Aged 15 Years and Over Place of Work,Woodford - D'Aguilar,1918
Persons Aged 15 Years and Over Place of Work,Burpengary,3566
Persons Aged 15 Years and Over Place of Work,Deception Bay,5274
Persons Aged 15 Years and Over Place of Work,Morayfield,616
Persons Aged 15 Years and Over Place of Work,Narangba,3801
Persons Aged 15 Years and Over Place of Work,Upper Caboolture,289
Persons Aged 15 Years and Over Place of Work,Clontarf,3650
Persons Aged 15 Years and Over Place of Work,Margate - Woody Point,1794
Persons Aged 15 Years and Over Place of Work,Redcliffe,5872
Persons Aged 15 Years and Over Place of Work,Rothwell - Kippa-Ring,5668
Persons Aged 15 Years and Over Place of Work,Scarborough - Newport - Moreton Island,2049
Persons Aged 15 Years and Over Place of Work,Albany Creek,3234
Persons Aged 15 Years and Over Place of Work,Cashmere,2318
Persons Aged 15 Years and Over Place of Work,Dayboro,1317
Persons Aged 15 Years and Over Place of Work,Eatons Hill,917
Persons Aged 15 Years and Over Place of Work,The Hills District,3979
Persons Aged 15 Years and Over Place of Work,Samford Valley,2307
Persons Aged 15 Years and Over Place of Work,Dakabin - Kallangur,3449
Persons Aged 15 Years and Over Place of Work,Murrumba Downs - Griffin,1729
Persons Aged 15 Years and Over Place of Work,North Lakes - Mango Hill,10311
Persons Aged 15 Years and Over Place of Work,Bray Park,1332
Persons Aged 15 Years and Over Place of Work,Lawnton,2864
Persons Aged 15 Years and Over Place of Work,Petrie,1713
Persons Aged 15 Years and Over Place of Work,Strathpine - Brendale,14561
Persons Aged 15 Years and Over Place of Work,Aurukun,286
Persons Aged 15 Years and Over Place of Work,Cape York,3846
Persons Aged 15 Years and Over Place of Work,Croydon - Etheridge,490
Persons Aged 15 Years and Over Place of Work,Kowanyama - Pormpuraaw,471
Persons Aged 15 Years and Over Place of Work,Northern Peninsula,824
Persons Aged 15 Years and Over Place of Work,Tablelands,1644
Persons Aged 15 Years and Over Place of Work,Torres,1505
Persons Aged 15 Years and Over Place of Work,Torres Strait Islands,1002
Persons Aged 15 Years and Over Place of Work,Weipa,1110
Persons Aged 15 Years and Over Place of Work,Carpentaria,1714
Persons Aged 15 Years and Over Place of Work,Mount Isa,8525
Persons Aged 15 Years and Over Place of Work,Mount Isa Region,3692
Persons Aged 15 Years and Over Place of Work,Northern Highlands,2753
Persons Aged 15 Years and Over Place of Work,Barcaldine - Blackall,2307
Persons Aged 15 Years and Over Place of Work,Charleville,1983
Persons Aged 15 Years and Over Place of Work,Far Central West,1225
Persons Aged 15 Years and Over Place of Work,Far South West,1484
Persons Aged 15 Years and Over Place of Work,Longreach,1914
Persons Aged 15 Years and Over Place of Work,Buderim - North,8985
Persons Aged 15 Years and Over Place of Work,Buderim - South,4039
Persons Aged 15 Years and Over Place of Work,Mountain Creek,1733
Persons Aged 15 Years and Over Place of Work,Sippy Downs,3389
Persons Aged 15 Years and Over Place of Work,Aroona - Currimundi,1997
Persons Aged 15 Years and Over Place of Work,Buddina - Minyama,3069
Persons Aged 15 Years and Over Place of Work,Caloundra - Kings Beach,6346
Persons Aged 15 Years and Over Place of Work,Caloundra - West,4733
Persons Aged 15 Years and Over Place of Work,Golden Beach - Pelican Waters,1850
Persons Aged 15 Years and Over Place of Work,Moffat Beach - Battery Hill,1723
Persons Aged 15 Years and Over Place of Work,Parrearra - Warana,4804
Persons Aged 15 Years and Over Place of Work,Wurtulla - Birtinya,4854
Persons Aged 15 Years and Over Place of Work,Coolum Beach,3152
Persons Aged 15 Years and Over Place of Work,Marcoola - Mudjimba,3955
Persons Aged 15 Years and Over Place of Work,Maroochydore - Kuluin,16438
Persons Aged 15 Years and Over Place of Work,Mooloolaba - Alexandra Headland,5300
Persons Aged 15 Years and Over Place of Work,Noosa Heads,4379
Persons Aged 15 Years and Over Place of Work,Noosaville,7008
Persons Aged 15 Years and Over Place of Work,Sunshine Beach,1433
Persons Aged 15 Years and Over Place of Work,Tewantin,2267
Persons Aged 15 Years and Over Place of Work,Peregian Beach - Marcus Beach,766
Persons Aged 15 Years and Over Place of Work,Peregian Springs,1326
Persons Aged 15 Years and Over Place of Work,Beerwah,2972
Persons Aged 15 Years and Over Place of Work,Caloundra Hinterland,2624
Persons Aged 15 Years and Over Place of Work,Glass House Mountains,1280
Persons Aged 15 Years and Over Place of Work,Landsborough,2105
Persons Aged 15 Years and Over Place of Work,Maroochy Hinterland,1124
Persons Aged 15 Years and Over Place of Work,Palmwoods,2706
Persons Aged 15 Years and Over Place of Work,Bli Bli,1232
Persons Aged 15 Years and Over Place of Work,Diddillibah - Rosemount,614
Persons Aged 15 Years and Over Place of Work,Eumundi - Yandina,4829
Persons Aged 15 Years and Over Place of Work,Nambour,12973
Persons Aged 15 Years and Over Place of Work,Noosa Hinterland,4976
Persons Aged 15 Years and Over Place of Work,Cambooya - Wyreema,754
Persons Aged 15 Years and Over Place of Work,Darling Heights,4479
Persons Aged 15 Years and Over Place of Work,Drayton - Harristown,5105
Persons Aged 15 Years and Over Place of Work,Gatton,4423
Persons Aged 15 Years and Over Place of Work,Gowrie (Qld),431
Persons Aged 15 Years and Over Place of Work,Highfields,2527
Persons Aged 15 Years and Over Place of Work,Lockyer Valley - West,2777
Persons Aged 15 Years and Over Place of Work,Middle Ridge,1303
Persons Aged 15 Years and Over Place of Work,Newtown (Qld),3198
Persons Aged 15 Years and Over Place of Work,North Toowoomba - Harlaxton,2404
Persons Aged 15 Years and Over Place of Work,Rangeville,1319
Persons Aged 15 Years and Over Place of Work,Toowoomba - Central,18183
Persons Aged 15 Years and Over Place of Work,Toowoomba - East,5678
Persons Aged 15 Years and Over Place of Work,Toowoomba - West,5109
Persons Aged 15 Years and Over Place of Work,Wilsonton,6383
Persons Aged 15 Years and Over Place of Work,Ayr,4056
Persons Aged 15 Years and Over Place of Work,Burdekin,3331
Persons Aged 15 Years and Over Place of Work,Charters Towers,3013
Persons Aged 15 Years and Over Place of Work,Dalrymple,1264
Persons Aged 15 Years and Over Place of Work,Ingham,2921
Persons Aged 15 Years and Over Place of Work,Ingham Region,1389
Persons Aged 15 Years and Over Place of Work,Palm Island,586
Persons Aged 15 Years and Over Place of Work,Aitkenvale,4632
Persons Aged 15 Years and Over Place of Work,Annandale,6213
Persons Aged 15 Years and Over Place of Work,Belgian Gardens - Pallarenda,1212
Persons Aged 15 Years and Over Place of Work,Bohle Plains,609
Persons Aged 15 Years and Over Place of Work,Condon - Rasmussen,2061
Persons Aged 15 Years and Over Place of Work,Cranbrook,1466
Persons Aged 15 Years and Over Place of Work,Deeragun,2531
Persons Aged 15 Years and Over Place of Work,Douglas,7186
Persons Aged 15 Years and Over Place of Work,Garbutt - West End,11553
Persons Aged 15 Years and Over Place of Work,Gulliver - Currajong - Vincent,3026
Persons Aged 15 Years and Over Place of Work,Heatley,470
Persons Aged 15 Years and Over Place of Work,Hermit Park - Rosslea,1720
Persons Aged 15 Years and Over Place of Work,Hyde Park - Pimlico,4248
Persons Aged 15 Years and Over Place of Work,Kelso,581
Persons Aged 15 Years and Over Place of Work,Kirwan - East,2201
Persons Aged 15 Years and Over Place of Work,Kirwan - West,4113
Persons Aged 15 Years and Over Place of Work,Magnetic Island,674
Persons Aged 15 Years and Over Place of Work,Mount Louisa,5273
Persons Aged 15 Years and Over Place of Work,Mundingburra,1404
Persons Aged 15 Years and Over Place of Work,Northern Beaches,859
Persons Aged 15 Years and Over Place of Work,Oonoonba,1611
Persons Aged 15 Years and Over Place of Work,South Townsville - Railway Estate,3223
Persons Aged 15 Years and Over Place of Work,Townsville - South,1928
Persons Aged 15 Years and Over Place of Work,Townsville City - North Ward,10377
Persons Aged 15 Years and Over Place of Work,Wulguru - Roseneath,2533
Persons Aged 15 Years and Over Place of Work,Ashfield - Kepnock,1047
Persons Aged 15 Years and Over Place of Work,Bargara - Burnett Heads,2620
Persons Aged 15 Years and Over Place of Work,Branyan - Kensington,1263
Persons Aged 15 Years and Over Place of Work,Bundaberg,9517
Persons Aged 15 Years and Over Place of Work,Bundaberg East - Kalkie,2720
Persons Aged 15 Years and Over Place of Work,Bundaberg North - Gooburrum,1993
Persons Aged 15 Years and Over Place of Work,Bundaberg Region - North,1380
Persons Aged 15 Years and Over Place of Work,Bundaberg Region - South,3255
Persons Aged 15 Years and Over Place of Work,Millbank - Avoca,2038
Persons Aged 15 Years and Over Place of Work,Svensson Heights - Norville,2784
Persons Aged 15 Years and Over Place of Work,Walkervale - Avenell Heights,1429
Persons Aged 15 Years and Over Place of Work,Gayndah - Mundubbera,2813
Persons Aged 15 Years and Over Place of Work,Gin Gin,1303
Persons Aged 15 Years and Over Place of Work,Kingaroy,5306
Persons Aged 15 Years and Over Place of Work,Kingaroy Region - North,2791
Persons Aged 15 Years and Over Place of Work,Kingaroy Region - South,858
Persons Aged 15 Years and Over Place of Work,Monto - Eidsvold,1565
Persons Aged 15 Years and Over Place of Work,Nanango,2403
Persons Aged 15 Years and Over Place of Work,North Burnett,0
Persons Aged 15 Years and Over Place of Work,Cooloola,1211
Persons Aged 15 Years and Over Place of Work,Gympie - North,9539
Persons Aged 15 Years and Over Place of Work,Gympie - South,1172
Persons Aged 15 Years and Over Place of Work,Gympie Region,2944
Persons Aged 15 Years and Over Place of Work,Kilkivan,834
Persons Aged 15 Years and Over Place of Work,Booral - River Heads,435
Persons Aged 15 Years and Over Place of Work,Craignish - Dundowran Beach,869
Persons Aged 15 Years and Over Place of Work,Pialba - Eli Waters,8623
Persons Aged 15 Years and Over Place of Work,Point Vernon,439
Persons Aged 15 Years and Over Place of Work,Torquay - Scarness - Kawungan,2759
Persons Aged 15 Years and Over Place of Work,Urangan - Wondunna,3027
Persons Aged 15 Years and Over Place of Work,Burrum - Fraser,1666
Persons Aged 15 Years and Over Place of Work,Granville,351
Persons Aged 15 Years and Over Place of Work,Maryborough (Qld),8960
Persons Aged 15 Years and Over Place of Work,Maryborough Region - South,1259
Persons Aged 15 Years and Over Place of Work,Tinana,753
Persons Aged 15 Years and Over Place of Work,Migratory - Offshore - Shipping (Qld),198
Persons Aged 15 Years and Over Place of Work,POW No Fixed Address (Qld),98835
Persons Aged 15 Years and Over Place of Work,Adelaide,107612
Persons Aged 15 Years and Over Place of Work,North Adelaide,9993
Persons Aged 15 Years and Over Place of Work,Adelaide Hills,1421
Persons Aged 15 Years and Over Place of Work,Aldgate - Stirling,4123
Persons Aged 15 Years and Over Place of Work,Hahndorf - Echunga,1661
Persons Aged 15 Years and Over Place of Work,Lobethal - Woodside,3305
Persons Aged 15 Years and Over Place of Work,Mount Barker,7059
Persons Aged 15 Years and Over Place of Work,Mount Barker Region,1254
Persons Aged 15 Years and Over Place of Work,Nairne,466
Persons Aged 15 Years and Over Place of Work,Uraidla - Summertown,995
Persons Aged 15 Years and Over Place of Work,Burnside - Wattle Park,3907
Persons Aged 15 Years and Over Place of Work,Glenside - Beaumont,2591
Persons Aged 15 Years and Over Place of Work,Toorak Gardens,10261
Persons Aged 15 Years and Over Place of Work,Athelstone,905
Persons Aged 15 Years and Over Place of Work,Paradise - Newton,5118
Persons Aged 15 Years and Over Place of Work,Rostrevor - Magill,3473
Persons Aged 15 Years and Over Place of Work,Norwood (SA),12040
Persons Aged 15 Years and Over Place of Work,Payneham - Felixstow,5261
Persons Aged 15 Years and Over Place of Work,St Peters - Marden,5753
Persons Aged 15 Years and Over Place of Work,Nailsworth - Broadview,1487
Persons Aged 15 Years and Over Place of Work,Prospect,4250
Persons Aged 15 Years and Over Place of Work,Walkerville,2351
Persons Aged 15 Years and Over Place of Work,Goodwood - Millswood,8078
Persons Aged 15 Years and Over Place of Work,Unley - Parkside,11307
Persons Aged 15 Years and Over Place of Work,Gawler - North,2412
Persons Aged 15 Years and Over Place of Work,Gawler - South,5848
Persons Aged 15 Years and Over Place of Work,Lewiston - Two Wells,1189
Persons Aged 15 Years and Over Place of Work,Craigmore - Blakeview,1698
Persons Aged 15 Years and Over Place of Work,Davoren Park,3217
Persons Aged 15 Years and Over Place of Work,Elizabeth,10576
Persons Aged 15 Years and Over Place of Work,Elizabeth East,1358
Persons Aged 15 Years and Over Place of Work,Munno Para West - Angle Vale,1945
Persons Aged 15 Years and Over Place of Work,One Tree Hill,391
Persons Aged 15 Years and Over Place of Work,Smithfield - Elizabeth North,2648
Persons Aged 15 Years and Over Place of Work,Virginia - Waterloo Corner,2874
Persons Aged 15 Years and Over Place of Work,Enfield - Blair Athol,13616
Persons Aged 15 Years and Over Place of Work,Northgate - Oakden - Gilles Plains,5265
Persons Aged 15 Years and Over Place of Work,Windsor Gardens,4648
Persons Aged 15 Years and Over Place of Work,Dry Creek - North,567
Persons Aged 15 Years and Over Place of Work,Ingle Farm,2393
Persons Aged 15 Years and Over Place of Work,Para Hills,2762
Persons Aged 15 Years and Over Place of Work,Parafield,729
Persons Aged 15 Years and Over Place of Work,Parafield Gardens,1687
Persons Aged 15 Years and Over Place of Work,Paralowie,1502
Persons Aged 15 Years and Over Place of Work,Salisbury,8353
Persons Aged 15 Years and Over Place of Work,Salisbury East,2588
Persons Aged 15 Years and Over Place of Work,Salisbury North,12109
Persons Aged 15 Years and Over Place of Work,Mawson Lakes - Globe Derby Park,5475
Persons Aged 15 Years and Over Place of Work,Pooraka - Cavan,6757
Persons Aged 15 Years and Over Place of Work,Golden Grove,3481
Persons Aged 15 Years and Over Place of Work,Greenwith,578
Persons Aged 15 Years and Over Place of Work,Highbury - Dernancourt,922
Persons Aged 15 Years and Over Place of Work,Hope Valley - Modbury,10042
Persons Aged 15 Years and Over Place of Work,Modbury Heights,1826
Persons Aged 15 Years and Over Place of Work,Redwood Park,1580
Persons Aged 15 Years and Over Place of Work,St Agnes - Ridgehaven,3102
Persons Aged 15 Years and Over Place of Work,Brighton (SA),4409
Persons Aged 15 Years and Over Place of Work,Glenelg (SA),7784
Persons Aged 15 Years and Over Place of Work,Edwardstown,5355
Persons Aged 15 Years and Over Place of Work,Hallett Cove,1605
Persons Aged 15 Years and Over Place of Work,Marino - Seaview Downs,927
Persons Aged 15 Years and Over Place of Work,Mitchell Park,6320
Persons Aged 15 Years and Over Place of Work,Morphettville,2760
Persons Aged 15 Years and Over Place of Work,Sheidow Park - Trott Park,892
Persons Aged 15 Years and Over Place of Work,Warradale,3991
Persons Aged 15 Years and Over Place of Work,Belair,884
Persons Aged 15 Years and Over Place of Work,Bellevue Heights,9184
Persons Aged 15 Years and Over Place of Work,Blackwood,2305
Persons Aged 15 Years and Over Place of Work,Colonel Light Gardens,7153
Persons Aged 15 Years and Over Place of Work,Mitcham (SA),4816
Persons Aged 15 Years and Over Place of Work,Panorama,3012
Persons Aged 15 Years and Over Place of Work,Aberfoyle Park,1587
Persons Aged 15 Years and Over Place of Work,Aldinga,2012
Persons Aged 15 Years and Over Place of Work,Christie Downs,5098
Persons Aged 15 Years and Over Place of Work,Christies Beach,3055
Persons Aged 15 Years and Over Place of Work,Clarendon,394
Persons Aged 15 Years and Over Place of Work,Coromandel Valley,383
Persons Aged 15 Years and Over Place of Work,Flagstaff Hill,1199
Persons Aged 15 Years and Over Place of Work,Hackham - Onkaparinga Hills,983
Persons Aged 15 Years and Over Place of Work,Hackham West - Huntfield Heights,460
Persons Aged 15 Years and Over Place of Work,Happy Valley,1547
Persons Aged 15 Years and Over Place of Work,Happy Valley Reservoir,114
Persons Aged 15 Years and Over Place of Work,Lonsdale,5689
Persons Aged 15 Years and Over Place of Work,McLaren Vale,2965
Persons Aged 15 Years and Over Place of Work,Morphett Vale - East,2693
Persons Aged 15 Years and Over Place of Work,Morphett Vale - West,1740
Persons Aged 15 Years and Over Place of Work,Reynella,2004
Persons Aged 15 Years and Over Place of Work,Seaford (SA),3556
Persons Aged 15 Years and Over Place of Work,Willunga,1141
Persons Aged 15 Years and Over Place of Work,Woodcroft,1219
Persons Aged 15 Years and Over Place of Work,Beverley,6241
Persons Aged 15 Years and Over Place of Work,Flinders Park,4296
Persons Aged 15 Years and Over Place of Work,Henley Beach,2936
Persons Aged 15 Years and Over Place of Work,Hindmarsh - Brompton,9638
Persons Aged 15 Years and Over Place of Work,Royal Park - Hendon - Albert Park,2954
Persons Aged 15 Years and Over Place of Work,Seaton - Grange,2129
Persons Aged 15 Years and Over Place of Work,West Lakes,3520
Persons Aged 15 Years and Over Place of Work,Woodville - Cheltenham,7661
Persons Aged 15 Years and Over Place of Work,Dry Creek - South,74
Persons Aged 15 Years and Over Place of Work,Largs Bay - Semaphore,3052
Persons Aged 15 Years and Over Place of Work,North Haven,5831
Persons Aged 15 Years and Over Place of Work,Port Adelaide,11728
Persons Aged 15 Years and Over Place of Work,The Parks,18647
Persons Aged 15 Years and Over Place of Work,Torrens Island,159
Persons Aged 15 Years and Over Place of Work,Adelaide Airport,5635
Persons Aged 15 Years and Over Place of Work,Fulham,465
Persons Aged 15 Years and Over Place of Work,Lockleys,3315
Persons Aged 15 Years and Over Place of Work,Plympton,14566
Persons Aged 15 Years and Over Place of Work,Richmond (SA),18501
Persons Aged 15 Years and Over Place of Work,West Beach,932
Persons Aged 15 Years and Over Place of Work,Barossa - Angaston,2760
Persons Aged 15 Years and Over Place of Work,Light,2855
Persons Aged 15 Years and Over Place of Work,Lyndoch,1307
Persons Aged 15 Years and Over Place of Work,Mallala,772
Persons Aged 15 Years and Over Place of Work,Nuriootpa,3716
Persons Aged 15 Years and Over Place of Work,Tanunda,2536
Persons Aged 15 Years and Over Place of Work,Clare,2379
Persons Aged 15 Years and Over Place of Work,Gilbert Valley,1704
Persons Aged 15 Years and Over Place of Work,Goyder,1346
Persons Aged 15 Years and Over Place of Work,Wakefield - Barunga West,3438
Persons Aged 15 Years and Over Place of Work,Jamestown,1735
Persons Aged 15 Years and Over Place of Work,Peterborough - Mount Remarkable,1677
Persons Aged 15 Years and Over Place of Work,Port Pirie,5860
Persons Aged 15 Years and Over Place of Work,Port Pirie Region,770
Persons Aged 15 Years and Over Place of Work,Kadina,2421
Persons Aged 15 Years and Over Place of Work,Moonta,1018
Persons Aged 15 Years and Over Place of Work,Wallaroo,954
