Australian Bureau of Statistics

"2016 Census - Counting Employed Persons, Place of Work (POW)"
"SA2 (POW) by HEAP - 1 Digit Level"
"Counting: Persons Aged 15 Years and Over Place of Work"

Filters:
"Default Summation","Persons Aged 15 Years and Over Place of Work"

"Counting","SA2 (POW)","HEAP - 1 Digit Level","Count",
"Persons Aged 15 Years and Over Place of Work","Truganina","Secondary Education - Years 9 and below",325
"Persons Aged 15 Years and Over Place of Work","Truganina","Supplementary Codes",287
"Persons Aged 15 Years and Over Place of Work","Truganina","Not stated",198
"Persons Aged 15 Years and Over Place of Work","Truganina","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Truganina","Total",7207
"Persons Aged 15 Years and Over Place of Work","Werribee - South","Bachelor Degree Level",1990
"Persons Aged 15 Years and Over Place of Work","Werribee - South","Certificate III & IV Level",1449
"Persons Aged 15 Years and Over Place of Work","Werribee - South","Postgraduate Degree Level",758
"Persons Aged 15 Years and Over Place of Work","Werribee - South","Graduate Diploma and Graduate Certificate Level",465
"Persons Aged 15 Years and Over Place of Work","Werribee - South","Advanced Diploma and Diploma Level",1145
"Persons Aged 15 Years and Over Place of Work","Werribee - South","Secondary Education - Years 10 and above",2455
"Persons Aged 15 Years and Over Place of Work","Werribee - South","Certificate I & II Level",5
"Persons Aged 15 Years and Over Place of Work","Werribee - South","Secondary Education - Years 9 and below",369
"Persons Aged 15 Years and Over Place of Work","Werribee - South","Supplementary Codes",278
"Persons Aged 15 Years and Over Place of Work","Werribee - South","Not stated",226
"Persons Aged 15 Years and Over Place of Work","Werribee - South","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Werribee - South","Total",9128
"Persons Aged 15 Years and Over Place of Work","Wyndham Vale","Bachelor Degree Level",416
"Persons Aged 15 Years and Over Place of Work","Wyndham Vale","Certificate III & IV Level",342
"Persons Aged 15 Years and Over Place of Work","Wyndham Vale","Postgraduate Degree Level",128
"Persons Aged 15 Years and Over Place of Work","Wyndham Vale","Graduate Diploma and Graduate Certificate Level",88
"Persons Aged 15 Years and Over Place of Work","Wyndham Vale","Advanced Diploma and Diploma Level",219
"Persons Aged 15 Years and Over Place of Work","Wyndham Vale","Secondary Education - Years 10 and above",565
"Persons Aged 15 Years and Over Place of Work","Wyndham Vale","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Wyndham Vale","Secondary Education - Years 9 and below",81
"Persons Aged 15 Years and Over Place of Work","Wyndham Vale","Supplementary Codes",61
"Persons Aged 15 Years and Over Place of Work","Wyndham Vale","Not stated",53
"Persons Aged 15 Years and Over Place of Work","Wyndham Vale","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Wyndham Vale","Total",1960
"Persons Aged 15 Years and Over Place of Work","Point Cook - East","Bachelor Degree Level",241
"Persons Aged 15 Years and Over Place of Work","Point Cook - East","Certificate III & IV Level",199
"Persons Aged 15 Years and Over Place of Work","Point Cook - East","Postgraduate Degree Level",95
"Persons Aged 15 Years and Over Place of Work","Point Cook - East","Graduate Diploma and Graduate Certificate Level",47
"Persons Aged 15 Years and Over Place of Work","Point Cook - East","Advanced Diploma and Diploma Level",173
"Persons Aged 15 Years and Over Place of Work","Point Cook - East","Secondary Education - Years 10 and above",315
"Persons Aged 15 Years and Over Place of Work","Point Cook - East","Certificate I & II Level",4
"Persons Aged 15 Years and Over Place of Work","Point Cook - East","Secondary Education - Years 9 and below",27
"Persons Aged 15 Years and Over Place of Work","Point Cook - East","Supplementary Codes",40
"Persons Aged 15 Years and Over Place of Work","Point Cook - East","Not stated",18
"Persons Aged 15 Years and Over Place of Work","Point Cook - East","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Point Cook - East","Total",1160
"Persons Aged 15 Years and Over Place of Work","Point Cook - North","Bachelor Degree Level",1069
"Persons Aged 15 Years and Over Place of Work","Point Cook - North","Certificate III & IV Level",691
"Persons Aged 15 Years and Over Place of Work","Point Cook - North","Postgraduate Degree Level",385
"Persons Aged 15 Years and Over Place of Work","Point Cook - North","Graduate Diploma and Graduate Certificate Level",200
"Persons Aged 15 Years and Over Place of Work","Point Cook - North","Advanced Diploma and Diploma Level",617
"Persons Aged 15 Years and Over Place of Work","Point Cook - North","Secondary Education - Years 10 and above",1590
"Persons Aged 15 Years and Over Place of Work","Point Cook - North","Certificate I & II Level",3
"Persons Aged 15 Years and Over Place of Work","Point Cook - North","Secondary Education - Years 9 and below",157
"Persons Aged 15 Years and Over Place of Work","Point Cook - North","Supplementary Codes",146
"Persons Aged 15 Years and Over Place of Work","Point Cook - North","Not stated",91
"Persons Aged 15 Years and Over Place of Work","Point Cook - North","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Point Cook - North","Total",4959
"Persons Aged 15 Years and Over Place of Work","Point Cook - South","Bachelor Degree Level",280
"Persons Aged 15 Years and Over Place of Work","Point Cook - South","Certificate III & IV Level",162
"Persons Aged 15 Years and Over Place of Work","Point Cook - South","Postgraduate Degree Level",122
"Persons Aged 15 Years and Over Place of Work","Point Cook - South","Graduate Diploma and Graduate Certificate Level",54
"Persons Aged 15 Years and Over Place of Work","Point Cook - South","Advanced Diploma and Diploma Level",168
"Persons Aged 15 Years and Over Place of Work","Point Cook - South","Secondary Education - Years 10 and above",278
"Persons Aged 15 Years and Over Place of Work","Point Cook - South","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Point Cook - South","Secondary Education - Years 9 and below",26
"Persons Aged 15 Years and Over Place of Work","Point Cook - South","Supplementary Codes",32
"Persons Aged 15 Years and Over Place of Work","Point Cook - South","Not stated",28
"Persons Aged 15 Years and Over Place of Work","Point Cook - South","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Point Cook - South","Total",1144
"Persons Aged 15 Years and Over Place of Work","Werribee - East","Bachelor Degree Level",504
"Persons Aged 15 Years and Over Place of Work","Werribee - East","Certificate III & IV Level",406
"Persons Aged 15 Years and Over Place of Work","Werribee - East","Postgraduate Degree Level",136
"Persons Aged 15 Years and Over Place of Work","Werribee - East","Graduate Diploma and Graduate Certificate Level",95
"Persons Aged 15 Years and Over Place of Work","Werribee - East","Advanced Diploma and Diploma Level",252
"Persons Aged 15 Years and Over Place of Work","Werribee - East","Secondary Education - Years 10 and above",614
"Persons Aged 15 Years and Over Place of Work","Werribee - East","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Werribee - East","Secondary Education - Years 9 and below",80
"Persons Aged 15 Years and Over Place of Work","Werribee - East","Supplementary Codes",71
"Persons Aged 15 Years and Over Place of Work","Werribee - East","Not stated",50
"Persons Aged 15 Years and Over Place of Work","Werribee - East","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Werribee - East","Total",2205
"Persons Aged 15 Years and Over Place of Work","Werribee - West","Bachelor Degree Level",180
"Persons Aged 15 Years and Over Place of Work","Werribee - West","Certificate III & IV Level",264
"Persons Aged 15 Years and Over Place of Work","Werribee - West","Postgraduate Degree Level",44
"Persons Aged 15 Years and Over Place of Work","Werribee - West","Graduate Diploma and Graduate Certificate Level",33
"Persons Aged 15 Years and Over Place of Work","Werribee - West","Advanced Diploma and Diploma Level",152
"Persons Aged 15 Years and Over Place of Work","Werribee - West","Secondary Education - Years 10 and above",269
"Persons Aged 15 Years and Over Place of Work","Werribee - West","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Werribee - West","Secondary Education - Years 9 and below",37
"Persons Aged 15 Years and Over Place of Work","Werribee - West","Supplementary Codes",34
"Persons Aged 15 Years and Over Place of Work","Werribee - West","Not stated",30
"Persons Aged 15 Years and Over Place of Work","Werribee - West","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Werribee - West","Total",1042
"Persons Aged 15 Years and Over Place of Work","Carrum Downs","Bachelor Degree Level",1156
"Persons Aged 15 Years and Over Place of Work","Carrum Downs","Certificate III & IV Level",2789
"Persons Aged 15 Years and Over Place of Work","Carrum Downs","Postgraduate Degree Level",251
"Persons Aged 15 Years and Over Place of Work","Carrum Downs","Graduate Diploma and Graduate Certificate Level",191
"Persons Aged 15 Years and Over Place of Work","Carrum Downs","Advanced Diploma and Diploma Level",1106
"Persons Aged 15 Years and Over Place of Work","Carrum Downs","Secondary Education - Years 10 and above",3694
"Persons Aged 15 Years and Over Place of Work","Carrum Downs","Certificate I & II Level",8
"Persons Aged 15 Years and Over Place of Work","Carrum Downs","Secondary Education - Years 9 and below",514
"Persons Aged 15 Years and Over Place of Work","Carrum Downs","Supplementary Codes",319
"Persons Aged 15 Years and Over Place of Work","Carrum Downs","Not stated",284
"Persons Aged 15 Years and Over Place of Work","Carrum Downs","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Carrum Downs","Total",10306
"Persons Aged 15 Years and Over Place of Work","Frankston","Bachelor Degree Level",3541
"Persons Aged 15 Years and Over Place of Work","Frankston","Certificate III & IV Level",2366
"Persons Aged 15 Years and Over Place of Work","Frankston","Postgraduate Degree Level",1041
"Persons Aged 15 Years and Over Place of Work","Frankston","Graduate Diploma and Graduate Certificate Level",653
"Persons Aged 15 Years and Over Place of Work","Frankston","Advanced Diploma and Diploma Level",2222
"Persons Aged 15 Years and Over Place of Work","Frankston","Secondary Education - Years 10 and above",3995
"Persons Aged 15 Years and Over Place of Work","Frankston","Certificate I & II Level",6
"Persons Aged 15 Years and Over Place of Work","Frankston","Secondary Education - Years 9 and below",479
"Persons Aged 15 Years and Over Place of Work","Frankston","Supplementary Codes",449
"Persons Aged 15 Years and Over Place of Work","Frankston","Not stated",377
"Persons Aged 15 Years and Over Place of Work","Frankston","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Frankston","Total",15133
"Persons Aged 15 Years and Over Place of Work","Frankston North","Bachelor Degree Level",682
"Persons Aged 15 Years and Over Place of Work","Frankston North","Certificate III & IV Level",744
"Persons Aged 15 Years and Over Place of Work","Frankston North","Postgraduate Degree Level",176
"Persons Aged 15 Years and Over Place of Work","Frankston North","Graduate Diploma and Graduate Certificate Level",134
"Persons Aged 15 Years and Over Place of Work","Frankston North","Advanced Diploma and Diploma Level",470
"Persons Aged 15 Years and Over Place of Work","Frankston North","Secondary Education - Years 10 and above",1327
"Persons Aged 15 Years and Over Place of Work","Frankston North","Certificate I & II Level",4
"Persons Aged 15 Years and Over Place of Work","Frankston North","Secondary Education - Years 9 and below",128
"Persons Aged 15 Years and Over Place of Work","Frankston North","Supplementary Codes",105
"Persons Aged 15 Years and Over Place of Work","Frankston North","Not stated",115
"Persons Aged 15 Years and Over Place of Work","Frankston North","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Frankston North","Total",3872
"Persons Aged 15 Years and Over Place of Work","Frankston South","Bachelor Degree Level",540
"Persons Aged 15 Years and Over Place of Work","Frankston South","Certificate III & IV Level",520
"Persons Aged 15 Years and Over Place of Work","Frankston South","Postgraduate Degree Level",102
"Persons Aged 15 Years and Over Place of Work","Frankston South","Graduate Diploma and Graduate Certificate Level",119
"Persons Aged 15 Years and Over Place of Work","Frankston South","Advanced Diploma and Diploma Level",372
"Persons Aged 15 Years and Over Place of Work","Frankston South","Secondary Education - Years 10 and above",645
"Persons Aged 15 Years and Over Place of Work","Frankston South","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Frankston South","Secondary Education - Years 9 and below",85
"Persons Aged 15 Years and Over Place of Work","Frankston South","Supplementary Codes",77
"Persons Aged 15 Years and Over Place of Work","Frankston South","Not stated",67
"Persons Aged 15 Years and Over Place of Work","Frankston South","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Frankston South","Total",2534
"Persons Aged 15 Years and Over Place of Work","Langwarrin","Bachelor Degree Level",723
"Persons Aged 15 Years and Over Place of Work","Langwarrin","Certificate III & IV Level",901
"Persons Aged 15 Years and Over Place of Work","Langwarrin","Postgraduate Degree Level",128
"Persons Aged 15 Years and Over Place of Work","Langwarrin","Graduate Diploma and Graduate Certificate Level",184
"Persons Aged 15 Years and Over Place of Work","Langwarrin","Advanced Diploma and Diploma Level",468
"Persons Aged 15 Years and Over Place of Work","Langwarrin","Secondary Education - Years 10 and above",1163
"Persons Aged 15 Years and Over Place of Work","Langwarrin","Certificate I & II Level",3
"Persons Aged 15 Years and Over Place of Work","Langwarrin","Secondary Education - Years 9 and below",188
"Persons Aged 15 Years and Over Place of Work","Langwarrin","Supplementary Codes",119
"Persons Aged 15 Years and Over Place of Work","Langwarrin","Not stated",93
"Persons Aged 15 Years and Over Place of Work","Langwarrin","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Langwarrin","Total",3969
"Persons Aged 15 Years and Over Place of Work","Seaford (Vic.)","Bachelor Degree Level",662
"Persons Aged 15 Years and Over Place of Work","Seaford (Vic.)","Certificate III & IV Level",1631
"Persons Aged 15 Years and Over Place of Work","Seaford (Vic.)","Postgraduate Degree Level",139
"Persons Aged 15 Years and Over Place of Work","Seaford (Vic.)","Graduate Diploma and Graduate Certificate Level",102
"Persons Aged 15 Years and Over Place of Work","Seaford (Vic.)","Advanced Diploma and Diploma Level",648
"Persons Aged 15 Years and Over Place of Work","Seaford (Vic.)","Secondary Education - Years 10 and above",2074
"Persons Aged 15 Years and Over Place of Work","Seaford (Vic.)","Certificate I & II Level",9
"Persons Aged 15 Years and Over Place of Work","Seaford (Vic.)","Secondary Education - Years 9 and below",293
"Persons Aged 15 Years and Over Place of Work","Seaford (Vic.)","Supplementary Codes",209
"Persons Aged 15 Years and Over Place of Work","Seaford (Vic.)","Not stated",191
"Persons Aged 15 Years and Over Place of Work","Seaford (Vic.)","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Seaford (Vic.)","Total",5942
"Persons Aged 15 Years and Over Place of Work","Skye - Sandhurst","Bachelor Degree Level",185
"Persons Aged 15 Years and Over Place of Work","Skye - Sandhurst","Certificate III & IV Level",268
"Persons Aged 15 Years and Over Place of Work","Skye - Sandhurst","Postgraduate Degree Level",38
"Persons Aged 15 Years and Over Place of Work","Skye - Sandhurst","Graduate Diploma and Graduate Certificate Level",29
"Persons Aged 15 Years and Over Place of Work","Skye - Sandhurst","Advanced Diploma and Diploma Level",141
"Persons Aged 15 Years and Over Place of Work","Skye - Sandhurst","Secondary Education - Years 10 and above",353
"Persons Aged 15 Years and Over Place of Work","Skye - Sandhurst","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Skye - Sandhurst","Secondary Education - Years 9 and below",68
"Persons Aged 15 Years and Over Place of Work","Skye - Sandhurst","Supplementary Codes",41
"Persons Aged 15 Years and Over Place of Work","Skye - Sandhurst","Not stated",28
"Persons Aged 15 Years and Over Place of Work","Skye - Sandhurst","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Skye - Sandhurst","Total",1160
"Persons Aged 15 Years and Over Place of Work","Dromana","Bachelor Degree Level",383
"Persons Aged 15 Years and Over Place of Work","Dromana","Certificate III & IV Level",761
"Persons Aged 15 Years and Over Place of Work","Dromana","Postgraduate Degree Level",76
"Persons Aged 15 Years and Over Place of Work","Dromana","Graduate Diploma and Graduate Certificate Level",75
"Persons Aged 15 Years and Over Place of Work","Dromana","Advanced Diploma and Diploma Level",323
"Persons Aged 15 Years and Over Place of Work","Dromana","Secondary Education - Years 10 and above",936
"Persons Aged 15 Years and Over Place of Work","Dromana","Certificate I & II Level",4
"Persons Aged 15 Years and Over Place of Work","Dromana","Secondary Education - Years 9 and below",118
"Persons Aged 15 Years and Over Place of Work","Dromana","Supplementary Codes",85
"Persons Aged 15 Years and Over Place of Work","Dromana","Not stated",76
"Persons Aged 15 Years and Over Place of Work","Dromana","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Dromana","Total",2826
"Persons Aged 15 Years and Over Place of Work","Flinders","Bachelor Degree Level",459
"Persons Aged 15 Years and Over Place of Work","Flinders","Certificate III & IV Level",687
"Persons Aged 15 Years and Over Place of Work","Flinders","Postgraduate Degree Level",85
"Persons Aged 15 Years and Over Place of Work","Flinders","Graduate Diploma and Graduate Certificate Level",71
"Persons Aged 15 Years and Over Place of Work","Flinders","Advanced Diploma and Diploma Level",360
"Persons Aged 15 Years and Over Place of Work","Flinders","Secondary Education - Years 10 and above",868
"Persons Aged 15 Years and Over Place of Work","Flinders","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Flinders","Secondary Education - Years 9 and below",111
"Persons Aged 15 Years and Over Place of Work","Flinders","Supplementary Codes",80
"Persons Aged 15 Years and Over Place of Work","Flinders","Not stated",89
"Persons Aged 15 Years and Over Place of Work","Flinders","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Flinders","Total",2810
"Persons Aged 15 Years and Over Place of Work","Hastings - Somers","Bachelor Degree Level",925
"Persons Aged 15 Years and Over Place of Work","Hastings - Somers","Certificate III & IV Level",2189
"Persons Aged 15 Years and Over Place of Work","Hastings - Somers","Postgraduate Degree Level",202
"Persons Aged 15 Years and Over Place of Work","Hastings - Somers","Graduate Diploma and Graduate Certificate Level",175
"Persons Aged 15 Years and Over Place of Work","Hastings - Somers","Advanced Diploma and Diploma Level",956
"Persons Aged 15 Years and Over Place of Work","Hastings - Somers","Secondary Education - Years 10 and above",2615
"Persons Aged 15 Years and Over Place of Work","Hastings - Somers","Certificate I & II Level",3
"Persons Aged 15 Years and Over Place of Work","Hastings - Somers","Secondary Education - Years 9 and below",301
"Persons Aged 15 Years and Over Place of Work","Hastings - Somers","Supplementary Codes",214
"Persons Aged 15 Years and Over Place of Work","Hastings - Somers","Not stated",175
"Persons Aged 15 Years and Over Place of Work","Hastings - Somers","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Hastings - Somers","Total",7756
"Persons Aged 15 Years and Over Place of Work","Mornington","Bachelor Degree Level",1950
"Persons Aged 15 Years and Over Place of Work","Mornington","Certificate III & IV Level",2695
"Persons Aged 15 Years and Over Place of Work","Mornington","Postgraduate Degree Level",373
"Persons Aged 15 Years and Over Place of Work","Mornington","Graduate Diploma and Graduate Certificate Level",340
"Persons Aged 15 Years and Over Place of Work","Mornington","Advanced Diploma and Diploma Level",1607
"Persons Aged 15 Years and Over Place of Work","Mornington","Secondary Education - Years 10 and above",4206
"Persons Aged 15 Years and Over Place of Work","Mornington","Certificate I & II Level",15
"Persons Aged 15 Years and Over Place of Work","Mornington","Secondary Education - Years 9 and below",488
"Persons Aged 15 Years and Over Place of Work","Mornington","Supplementary Codes",415
"Persons Aged 15 Years and Over Place of Work","Mornington","Not stated",365
"Persons Aged 15 Years and Over Place of Work","Mornington","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Mornington","Total",12461
"Persons Aged 15 Years and Over Place of Work","Mount Eliza","Bachelor Degree Level",957
"Persons Aged 15 Years and Over Place of Work","Mount Eliza","Certificate III & IV Level",729
"Persons Aged 15 Years and Over Place of Work","Mount Eliza","Postgraduate Degree Level",252
"Persons Aged 15 Years and Over Place of Work","Mount Eliza","Graduate Diploma and Graduate Certificate Level",205
"Persons Aged 15 Years and Over Place of Work","Mount Eliza","Advanced Diploma and Diploma Level",593
"Persons Aged 15 Years and Over Place of Work","Mount Eliza","Secondary Education - Years 10 and above",1216
"Persons Aged 15 Years and Over Place of Work","Mount Eliza","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Mount Eliza","Secondary Education - Years 9 and below",101
"Persons Aged 15 Years and Over Place of Work","Mount Eliza","Supplementary Codes",128
"Persons Aged 15 Years and Over Place of Work","Mount Eliza","Not stated",95
"Persons Aged 15 Years and Over Place of Work","Mount Eliza","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Mount Eliza","Total",4287
"Persons Aged 15 Years and Over Place of Work","Mount Martha","Bachelor Degree Level",476
"Persons Aged 15 Years and Over Place of Work","Mount Martha","Certificate III & IV Level",614
"Persons Aged 15 Years and Over Place of Work","Mount Martha","Postgraduate Degree Level",111
"Persons Aged 15 Years and Over Place of Work","Mount Martha","Graduate Diploma and Graduate Certificate Level",103
"Persons Aged 15 Years and Over Place of Work","Mount Martha","Advanced Diploma and Diploma Level",393
"Persons Aged 15 Years and Over Place of Work","Mount Martha","Secondary Education - Years 10 and above",690
"Persons Aged 15 Years and Over Place of Work","Mount Martha","Certificate I & II Level",8
"Persons Aged 15 Years and Over Place of Work","Mount Martha","Secondary Education - Years 9 and below",78
"Persons Aged 15 Years and Over Place of Work","Mount Martha","Supplementary Codes",80
"Persons Aged 15 Years and Over Place of Work","Mount Martha","Not stated",64
"Persons Aged 15 Years and Over Place of Work","Mount Martha","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Mount Martha","Total",2608
"Persons Aged 15 Years and Over Place of Work","Point Nepean","Bachelor Degree Level",517
"Persons Aged 15 Years and Over Place of Work","Point Nepean","Certificate III & IV Level",1064
"Persons Aged 15 Years and Over Place of Work","Point Nepean","Postgraduate Degree Level",84
"Persons Aged 15 Years and Over Place of Work","Point Nepean","Graduate Diploma and Graduate Certificate Level",102
"Persons Aged 15 Years and Over Place of Work","Point Nepean","Advanced Diploma and Diploma Level",533
"Persons Aged 15 Years and Over Place of Work","Point Nepean","Secondary Education - Years 10 and above",1394
"Persons Aged 15 Years and Over Place of Work","Point Nepean","Certificate I & II Level",8
"Persons Aged 15 Years and Over Place of Work","Point Nepean","Secondary Education - Years 9 and below",147
"Persons Aged 15 Years and Over Place of Work","Point Nepean","Supplementary Codes",136
"Persons Aged 15 Years and Over Place of Work","Point Nepean","Not stated",151
"Persons Aged 15 Years and Over Place of Work","Point Nepean","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Point Nepean","Total",4128
"Persons Aged 15 Years and Over Place of Work","Rosebud - McCrae","Bachelor Degree Level",903
"Persons Aged 15 Years and Over Place of Work","Rosebud - McCrae","Certificate III & IV Level",1445
"Persons Aged 15 Years and Over Place of Work","Rosebud - McCrae","Postgraduate Degree Level",161
"Persons Aged 15 Years and Over Place of Work","Rosebud - McCrae","Graduate Diploma and Graduate Certificate Level",167
"Persons Aged 15 Years and Over Place of Work","Rosebud - McCrae","Advanced Diploma and Diploma Level",801
"Persons Aged 15 Years and Over Place of Work","Rosebud - McCrae","Secondary Education - Years 10 and above",1967
"Persons Aged 15 Years and Over Place of Work","Rosebud - McCrae","Certificate I & II Level",6
"Persons Aged 15 Years and Over Place of Work","Rosebud - McCrae","Secondary Education - Years 9 and below",312
"Persons Aged 15 Years and Over Place of Work","Rosebud - McCrae","Supplementary Codes",195
"Persons Aged 15 Years and Over Place of Work","Rosebud - McCrae","Not stated",227
"Persons Aged 15 Years and Over Place of Work","Rosebud - McCrae","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Rosebud - McCrae","Total",6180
"Persons Aged 15 Years and Over Place of Work","Somerville","Bachelor Degree Level",702
"Persons Aged 15 Years and Over Place of Work","Somerville","Certificate III & IV Level",1613
"Persons Aged 15 Years and Over Place of Work","Somerville","Postgraduate Degree Level",149
"Persons Aged 15 Years and Over Place of Work","Somerville","Graduate Diploma and Graduate Certificate Level",130
"Persons Aged 15 Years and Over Place of Work","Somerville","Advanced Diploma and Diploma Level",688
"Persons Aged 15 Years and Over Place of Work","Somerville","Secondary Education - Years 10 and above",2301
"Persons Aged 15 Years and Over Place of Work","Somerville","Certificate I & II Level",6
"Persons Aged 15 Years and Over Place of Work","Somerville","Secondary Education - Years 9 and below",402
"Persons Aged 15 Years and Over Place of Work","Somerville","Supplementary Codes",228
"Persons Aged 15 Years and Over Place of Work","Somerville","Not stated",193
"Persons Aged 15 Years and Over Place of Work","Somerville","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Somerville","Total",6412
"Persons Aged 15 Years and Over Place of Work","Ararat","Bachelor Degree Level",451
"Persons Aged 15 Years and Over Place of Work","Ararat","Certificate III & IV Level",975
"Persons Aged 15 Years and Over Place of Work","Ararat","Postgraduate Degree Level",74
"Persons Aged 15 Years and Over Place of Work","Ararat","Graduate Diploma and Graduate Certificate Level",98
"Persons Aged 15 Years and Over Place of Work","Ararat","Advanced Diploma and Diploma Level",414
"Persons Aged 15 Years and Over Place of Work","Ararat","Secondary Education - Years 10 and above",1306
"Persons Aged 15 Years and Over Place of Work","Ararat","Certificate I & II Level",5
"Persons Aged 15 Years and Over Place of Work","Ararat","Secondary Education - Years 9 and below",235
"Persons Aged 15 Years and Over Place of Work","Ararat","Supplementary Codes",132
"Persons Aged 15 Years and Over Place of Work","Ararat","Not stated",157
"Persons Aged 15 Years and Over Place of Work","Ararat","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Ararat","Total",3848
"Persons Aged 15 Years and Over Place of Work","Ararat Region","Bachelor Degree Level",159
"Persons Aged 15 Years and Over Place of Work","Ararat Region","Certificate III & IV Level",200
"Persons Aged 15 Years and Over Place of Work","Ararat Region","Postgraduate Degree Level",14
"Persons Aged 15 Years and Over Place of Work","Ararat Region","Graduate Diploma and Graduate Certificate Level",21
"Persons Aged 15 Years and Over Place of Work","Ararat Region","Advanced Diploma and Diploma Level",126
"Persons Aged 15 Years and Over Place of Work","Ararat Region","Secondary Education - Years 10 and above",338
"Persons Aged 15 Years and Over Place of Work","Ararat Region","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Ararat Region","Secondary Education - Years 9 and below",58
"Persons Aged 15 Years and Over Place of Work","Ararat Region","Supplementary Codes",31
"Persons Aged 15 Years and Over Place of Work","Ararat Region","Not stated",56
"Persons Aged 15 Years and Over Place of Work","Ararat Region","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Ararat Region","Total",986
"Persons Aged 15 Years and Over Place of Work","Horsham","Bachelor Degree Level",1084
"Persons Aged 15 Years and Over Place of Work","Horsham","Certificate III & IV Level",1906
"Persons Aged 15 Years and Over Place of Work","Horsham","Postgraduate Degree Level",225
"Persons Aged 15 Years and Over Place of Work","Horsham","Graduate Diploma and Graduate Certificate Level",259
"Persons Aged 15 Years and Over Place of Work","Horsham","Advanced Diploma and Diploma Level",885
"Persons Aged 15 Years and Over Place of Work","Horsham","Secondary Education - Years 10 and above",2632
"Persons Aged 15 Years and Over Place of Work","Horsham","Certificate I & II Level",9
"Persons Aged 15 Years and Over Place of Work","Horsham","Secondary Education - Years 9 and below",396
"Persons Aged 15 Years and Over Place of Work","Horsham","Supplementary Codes",210
"Persons Aged 15 Years and Over Place of Work","Horsham","Not stated",227
"Persons Aged 15 Years and Over Place of Work","Horsham","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Horsham","Total",7840
"Persons Aged 15 Years and Over Place of Work","Horsham Region","Bachelor Degree Level",88
"Persons Aged 15 Years and Over Place of Work","Horsham Region","Certificate III & IV Level",244
"Persons Aged 15 Years and Over Place of Work","Horsham Region","Postgraduate Degree Level",13
"Persons Aged 15 Years and Over Place of Work","Horsham Region","Graduate Diploma and Graduate Certificate Level",14
"Persons Aged 15 Years and Over Place of Work","Horsham Region","Advanced Diploma and Diploma Level",131
"Persons Aged 15 Years and Over Place of Work","Horsham Region","Secondary Education - Years 10 and above",381
"Persons Aged 15 Years and Over Place of Work","Horsham Region","Certificate I & II Level",0
"Persons Aged 15 Years and Over Place of Work","Horsham Region","Secondary Education - Years 9 and below",82
"Persons Aged 15 Years and Over Place of Work","Horsham Region","Supplementary Codes",36
"Persons Aged 15 Years and Over Place of Work","Horsham Region","Not stated",50
"Persons Aged 15 Years and Over Place of Work","Horsham Region","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Horsham Region","Total",1041
"Persons Aged 15 Years and Over Place of Work","Nhill Region","Bachelor Degree Level",320
"Persons Aged 15 Years and Over Place of Work","Nhill Region","Certificate III & IV Level",668
"Persons Aged 15 Years and Over Place of Work","Nhill Region","Postgraduate Degree Level",49
"Persons Aged 15 Years and Over Place of Work","Nhill Region","Graduate Diploma and Graduate Certificate Level",58
"Persons Aged 15 Years and Over Place of Work","Nhill Region","Advanced Diploma and Diploma Level",253
